ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
4708,-0.12218883513233526,1256.23,-0.5601174677743629,1.9488137848647964,9.5,59.45,8.51,33.06,6.6,91.82,1.16,7.65,10.0,6.57,No,White,No,1,13,373222.1191,1
4709,0.157026394533982,550.0,1.02129639678805,-0.008388007682344774,388.17,29.39,6.05,0.67,18.07,87.05,0.82,5.16,4.77,8.95,No,Yellow,No,2,20,286407.2905,1
4710,0.9483240056649451,1569.79,1.1032195772729003,-0.9869889039559153,533.2,41.49,8.42,8.61,6.62,98.44,1.37,8.26,6.26,5.5,No,Red,No,1,13,277148.2561,1
4716,0.5176111353718661,1746.58,0.2869691861733868,-0.9869889039559153,857.46,26.04,5.1,21.2,10.77,87.46,1.94,8.01,10.0,7.47,No,White,No,1,16,414444.9818,1
4717,0.13176633565589493,1674.78,-0.47239184631306025,-0.008388007682344774,126.6,67.71,4.92,35.09,23.0,88.65,2.27,6.05,5.98,4.32,Yes,Yellow,Yes,1,18,345753.6257,1
4718,1.4069815321651775,1209.52,3.580575730309616,-0.008388007682344774,854.46,78.1,6.38,22.44,12.13,88.2,0.7,7.27,8.03,7.89,Yes,Red,No,1,20,461715.8394,1
4720,1.2901037637518644,1625.37,1.4040545243622182,-0.008388007682344774,639.07,49.12,5.71,63.72,16.29,83.92,1.46,6.69,7.07,7.82,No,Blue,No,1,21,416237.3035,1
4722,0.3838061959967379,1328.73,1.6418725082343768,-0.008388007682344774,780.46,29.1,7.88,54.25,31.38,98.69,1.22,7.69,3.38,4.69,No,Blue,Yes,1,20,362558.6935,1
4723,0.5430159059466814,550.0,0.4954266139577342,-0.008388007682344774,111.45,33.57,5.56,1.93,8.14,88.1,1.97,4.4,4.81,7.92,Yes,White,No,1,17,389309.5295,1
4728,0.6221642504355741,1487.34,0.7504375348769312,-0.008388007682344774,531.51,11.06,3.86,46.9,26.79,90.65,1.52,3.06,5.76,4.82,No,White,Yes,1,16,360195.6245,1
4729,0.12881768474786462,974.67,-0.8473410819566997,0.9702128885912258,396.72,37.66,10.0,3.81,40.37,93.59,1.57,3.54,3.85,1.25,No,Green,No,1,17,284048.4528,1
4732,0.24010021169782855,1632.39,-0.9975705057773258,-0.008388007682344774,302.13,56.08,4.87,48.25,6.6,92.76,2.1,5.31,6.91,4.2,Yes,Yellow,Yes,1,20,247899.8295,1
4735,0.6695670762100439,949.38,-0.16432860908386712,0.9702128885912258,908.91,13.59,10.0,2.19,27.09,99.9,0.91,2.42,0.93,4.28,No,Red,No,1,8,387140.7155,1
4740,0.9030649851543677,1451.42,1.0756117505246396,-0.9869889039559153,414.73,50.98,5.63,7.24,14.36,87.79,1.43,3.3,10.0,5.63,No,Yellow,No,1,5,558252.0006,1
4741,0.24504595700820023,858.81,0.7449096156731855,-0.008388007682344774,567.14,29.75,6.39,25.04,28.27,93.51,1.36,5.52,3.67,2.95,Yes,Red,No,1,5,309375.5433,0
4742,0.8986458666077193,1371.0,-0.13233185552063645,-0.008388007682344774,397.63,13.65,7.06,26.75,16.49,92.33,1.75,5.65,9.13,8.83,No,Red,No,1,16,447884.1954,1
4746,0.4673785737012982,1964.38,0.41786121779380514,-0.008388007682344774,729.91,43.64,10.0,72.74,14.16,99.9,0.94,6.53,10.0,9.62,No,White,No,1,18,549599.9039,1
4748,1.070499002798421,1414.68,-0.017035685284850617,2.927414681138367,331.15,8.62,8.62,124.81,12.54,99.9,1.17,6.95,1.24,6.3,No,White,No,1,10,652804.2848,1
4749,1.525641353571308,1360.17,0.5004523120193838,-0.008388007682344774,237.51,18.24,7.76,73.41,7.49,92.08,2.62,6.63,6.92,5.65,No,White,Yes,1,13,351649.5498,1
4751,0.6309664099957942,694.21,1.416680607781882,-0.008388007682344774,688.34,27.12,9.72,100.3,14.72,99.49,0.88,5.91,4.44,4.04,No,Yellow,Yes,1,6,271877.9809,1
4752,0.1826972984318457,1128.87,-0.1926468149876581,0.9702128885912258,446.52,39.81,6.92,9.6,12.12,93.43,0.97,1.54,9.79,3.7,No,White,No,1,20,287446.3584,1
4755,0.14975848809042713,1558.39,-0.6121291976932786,-0.9869889039559153,451.96,45.11,5.24,18.19,6.47,93.6,1.28,3.41,4.12,3.48,Yes,Yellow,No,1,14,388734.3426,0
4757,1.0070265458818113,881.16,1.5090488388272418,0.9702128885912258,492.47,21.01,10.0,65.12,29.89,98.68,2.03,8.48,8.0,6.44,No,Blue,No,1,15,518750.0277,1
4758,2.015621161874437,1299.92,1.1795204871803198,-0.008388007682344774,344.43,4.53,10.0,46.94,8.29,99.9,1.38,7.84,10.0,10.0,No,Red,No,2,29,464370.0251,1
4759,1.0281213821436301,1041.61,1.4835206383926869,1.9488137848647964,452.98,38.52,7.85,33.98,2.68,89.56,1.42,6.2,9.8,7.35,No,Yellow,No,1,4,393464.2375,0
4761,0.49362024847940766,933.03,0.31821179436899205,-0.008388007682344774,755.42,20.38,7.89,12.87,9.0,90.85,1.69,1.41,2.76,5.98,Yes,White,No,1,15,246671.3996,1
4766,0.21314235776499585,550.0,0.9092101186791967,0.9702128885912258,467.19,40.19,6.99,55.13,1.0,85.04,1.31,1.8,2.54,4.62,No,Red,No,1,-2,219612.5386,1
4767,1.5784858440617235,1659.9,2.009593180770186,0.9702128885912258,839.69,32.54,9.81,30.98,3.71,89.2,0.04,8.44,7.65,7.36,No,Blue,No,2,10,932767.5541,0
4768,1.2729020912107818,1353.38,0.5142609619124737,-0.008388007682344774,3.59,20.85,9.16,50.78,8.75,99.26,0.94,5.93,6.32,6.16,No,Yellow,No,1,11,504520.8392,0
4770,0.41904821802595554,1543.39,1.0668597459101723,-0.008388007682344774,520.44,13.03,10.0,20.86,8.52,97.81,1.43,6.93,3.3,5.73,No,Green,Yes,1,17,758176.2996,1
4772,1.3875108195367531,1049.9,1.4361841188306832,0.9702128885912258,310.73,63.55,6.62,48.24,16.32,91.19,1.94,6.24,6.76,7.43,No,Red,No,1,9,422112.7146,1
4773,1.628569164948301,1089.99,0.4017427393114454,1.9488137848647964,502.54,33.99,5.74,11.19,24.4,99.9,0.86,9.57,4.56,7.79,No,Red,Yes,2,34,675943.7717,1
4774,0.358773643673798,1382.24,0.38659173590301876,-0.9869889039559153,42.32,25.82,7.29,3.68,23.02,93.94,1.26,7.89,10.0,9.4,No,Green,No,1,21,316757.8728,1
4778,0.5612362535227786,2273.6,1.6207517344930118,-0.008388007682344774,780.72,30.92,10.0,13.08,6.84,91.77,1.39,5.16,9.48,8.44,No,Green,Yes,1,5,748616.7515,1
4780,0.6607250252536746,836.34,0.08787886584393473,1.9488137848647964,737.65,21.47,9.17,54.44,10.24,93.65,2.01,7.6,10.0,10.0,No,Red,Yes,1,20,655311.8839,1
4781,0.060433638138677324,1188.25,-0.8667974493398983,0.9702128885912258,652.33,2.69,7.86,24.32,29.03,87.7,1.25,3.24,8.58,4.32,No,White,Yes,1,4,343984.6602,1
4782,1.7783996353013716,1194.72,2.0516436391356905,-0.008388007682344774,946.89,31.38,6.65,49.07,8.36,93.42,1.71,7.96,3.38,2.66,No,Yellow,No,1,1,428980.3789,0
4783,0.2460477556824721,550.0,-0.4997902446970191,-1.9655898002294858,218.95,53.36,0.22,95.67,35.59,87.21,2.44,0.62,4.13,3.93,No,Yellow,No,1,6,285872.2499,1
4784,1.1250058501170452,995.2,0.8708511729011233,-0.008388007682344774,815.1,21.2,10.0,36.0,14.4,94.9,1.18,6.87,7.71,7.48,No,Yellow,No,1,3,354683.9536,1
4785,0.3758251584255734,1445.21,1.130949224370146,0.9702128885912258,107.18,58.13,10.0,2.75,16.01,86.09,1.73,5.55,5.14,5.49,Yes,Green,Yes,1,20,482756.7522,1
4786,-0.1390000565322379,561.83,0.7184158551398913,-0.008388007682344774,722.94,24.49,5.94,28.72,35.85,99.9,1.66,3.06,8.55,8.98,Yes,Blue,No,1,32,188877.1898,1
4788,0.5843134488371575,1277.81,0.4804679773665375,-0.008388007682344774,677.44,53.05,9.23,36.75,3.54,99.9,1.22,7.53,5.65,9.06,No,Green,No,1,6,741544.3407,1
4789,0.1010358312806063,813.53,-0.6526548287148355,1.9488137848647964,870.53,40.22,7.02,75.91,4.37,97.58,1.18,5.7,9.16,6.04,No,Red,No,1,11,276453.8599,1
4791,0.06817771674113665,970.6,0.5888238680516438,-0.008388007682344774,282.17,28.08,7.52,35.82,7.19,95.66,2.45,5.0,6.59,6.38,Yes,Yellow,Yes,1,18,380166.7752,1
4792,0.8438383980420413,862.04,-0.6605609539307302,0.9702128885912258,23.67,7.96,6.83,89.78,14.97,95.04,1.21,6.3,4.16,4.41,No,Yellow,No,2,6,348796.9462,1
4794,2.092610339762003,647.08,1.015461349789359,1.9488137848647964,5.52,34.31,7.66,18.66,32.71,98.96,1.76,5.98,6.01,2.78,Yes,Yellow,Yes,1,6,393007.2329,1
4795,1.1214465615725595,1373.44,1.0868190987457416,1.9488137848647964,394.22,39.45,9.73,25.92,22.01,84.97,1.12,7.72,10.0,8.04,No,White,No,1,23,499854.7564,1
4796,2.1171207717663765,761.55,-0.3275085418884424,1.9488137848647964,184.15,0.14,8.63,15.85,2.04,93.78,0.45,4.09,5.73,6.16,No,Green,Yes,1,22,653559.2489,1
4797,1.7136068325744576,1346.8,2.393472486424429,0.9702128885912258,1243.9,52.18,6.24,68.64,8.26,94.13,1.28,7.08,10.0,5.13,No,Yellow,Yes,1,14,753679.8619,1
4799,-0.046488860835288366,1674.24,0.096063166403627,-0.008388007682344774,425.64,29.0,7.83,58.29,24.63,92.56,1.99,4.82,8.3,5.22,No,Blue,No,2,48,281675.2183,1
4800,2.059105176414902,1999.62,-0.8094211631393595,0.9702128885912258,793.89,7.78,9.89,106.8,7.76,99.1,2.23,6.9,6.69,7.36,No,White,No,1,16,418452.767,1
4801,0.2103449860964936,737.53,0.20830766618815622,-0.008388007682344774,738.21,43.53,6.39,25.63,17.91,96.71,1.46,6.11,6.68,7.77,No,Green,No,1,15,221591.8354,0
4802,0.22363329948964925,996.24,-0.8198440665498178,-0.008388007682344774,117.07,27.0,5.76,38.86,13.49,85.4,2.39,0.72,8.7,4.93,Yes,Green,No,1,5,247092.6927,1
4803,1.0822264785779954,1477.56,0.8679467707614049,-0.008388007682344774,354.77,54.42,10.0,5.48,14.8,98.99,0.5,10.0,10.0,8.66,No,Green,Yes,1,14,581847.1356,1
4808,2.0248273991283403,1594.79,0.7683685100824909,-0.008388007682344774,423.56,36.53,7.07,44.55,4.78,96.85,1.44,7.09,9.31,8.36,No,Yellow,No,1,23,461922.6215,0
4810,0.6445644913811227,1487.0,-1.1878277437103808,0.9702128885912258,806.68,31.53,8.98,35.92,3.82,94.64,1.95,6.42,8.54,8.74,No,Blue,No,1,13,284204.8479,1
4812,3.080095954857305,1550.36,1.5031103275246718,0.9702128885912258,5.86,38.6,7.86,40.34,16.6,97.44,0.76,8.64,10.0,9.21,Yes,Yellow,No,1,17,781473.8337,1
4815,0.14628118195230091,1485.34,1.9753476017062699,-0.008388007682344774,383.98,67.23,8.31,70.23,0.04,95.14,1.26,5.56,7.81,5.64,No,Green,No,2,25,725765.1558,1
4817,0.11697287357626512,716.61,1.1841415270465385,1.9488137848647964,995.09,6.22,8.32,18.49,16.95,99.9,1.1,4.99,6.38,3.8,No,Blue,No,1,30,419810.9548,1
4818,1.2509285127942968,1059.29,0.8882010224275296,-0.9869889039559153,616.14,17.83,4.16,12.61,6.14,92.79,1.62,4.35,5.77,7.79,No,Blue,Yes,3,26,382300.2905,1
4819,2.061965409230746,1772.17,-0.6021568499401505,-0.008388007682344774,479.68,21.26,7.19,72.16,4.99,87.52,0.45,5.77,8.61,5.39,Yes,Yellow,Yes,1,10,483316.977,1
4822,2.136820316179128,1350.5,2.266893970021873,1.9488137848647964,901.31,22.13,10.0,32.56,25.07,97.51,0.11,8.59,10.0,7.18,Yes,Yellow,Yes,1,15,628746.1878,1
4824,0.09734013070334732,1124.78,-0.5562499349507056,-0.008388007682344774,301.6,6.05,7.71,6.84,3.23,98.24,0.97,6.5,5.81,7.86,No,Blue,No,2,22,322526.3293,1
4827,0.3094104230220504,550.0,1.3578876525402264,0.9702128885912258,473.01,15.86,6.98,9.74,5.39,93.84,1.97,3.37,2.13,8.74,No,Blue,No,1,21,275354.399,1
4828,0.6591684729917381,952.63,1.1308621265949288,0.9702128885912258,417.99,26.62,7.08,6.15,2.2,92.29,1.67,4.32,9.36,4.56,Yes,Blue,No,1,11,399781.2627,0
4829,2.1174535308199607,959.52,2.14194577257915,-0.008388007682344774,579.14,43.99,10.0,19.73,6.79,94.27,0.72,4.63,3.24,7.71,No,White,No,2,47,416438.3391,1
4832,2.4885381103985003,1364.29,0.21624985782005895,0.9702128885912258,288.29,35.01,10.0,31.27,6.03,91.78,1.19,8.52,3.79,9.09,Yes,Green,Yes,2,42,537310.9652,1
4833,0.17101642743302478,1242.35,1.1414359812845658,-0.008388007682344774,496.93,60.9,7.65,38.75,2.64,86.42,0.53,4.31,7.92,6.65,No,Blue,Yes,1,15,352226.303,1
4836,0.38921868635834034,1212.0,0.5187206850663565,-0.9869889039559153,152.59,63.58,6.52,54.24,35.39,89.25,1.52,4.54,4.71,6.17,No,Yellow,No,2,36,202144.3844,1
4844,0.20644627306180985,1284.46,-0.7936947989250168,-0.9869889039559153,647.91,0.03,8.15,31.14,27.51,93.09,1.49,5.12,2.85,1.88,No,Yellow,Yes,1,6,288633.6131,1
4848,-0.08840482292150063,550.0,-0.6401001253655574,-0.008388007682344774,367.26,44.88,6.67,38.43,21.17,95.44,0.7,5.81,7.62,5.44,No,White,Yes,1,16,182318.9524,1
4849,1.181910149566769,1297.6,0.9507291147353515,0.9702128885912258,634.47,29.19,10.0,29.92,19.28,95.51,0.48,6.6,8.14,8.45,No,Red,No,1,14,453044.0803,1
4851,0.6484159090508017,1952.95,-0.16930794878772437,-0.9869889039559153,539.04,18.03,5.87,71.58,48.75,99.9,1.75,7.04,7.0,5.44,Yes,Blue,No,1,22,300326.5515,1
4852,2.237419116519749,1119.83,1.3576678839398093,-0.008388007682344774,122.95,46.48,7.15,41.72,0.79,89.64,1.09,9.01,1.43,3.5,No,Blue,No,2,18,549893.9634,1
4853,1.6150078936347918,1760.77,-0.008709729054727543,-0.9869889039559153,459.59,46.97,6.86,83.89,31.07,95.95,2.02,5.85,7.28,8.01,Yes,White,Yes,1,15,445138.9535,1
4854,1.112137406620976,1613.99,0.6643477631261823,0.9702128885912258,655.87,18.35,8.09,76.51,7.46,99.9,1.49,10.0,6.34,7.1,No,Red,Yes,1,26,761344.8176,1
4856,0.7298207012860494,1453.47,0.7256646966171565,-0.9869889039559153,797.63,14.66,4.12,62.96,0.76,92.67,0.87,7.41,4.34,7.8,Yes,Blue,Yes,1,11,431367.9227,1
4857,2.0289369774357704,1152.86,2.0899733668437985,0.9702128885912258,897.1,38.81,7.03,2.24,0.0,99.9,1.74,6.48,5.8,5.01,No,Green,No,1,12,483291.4423,1
4858,-0.15202780056706752,1228.73,0.300480344040348,1.9488137848647964,479.01,26.91,7.32,35.96,23.57,90.8,1.24,4.78,2.86,3.05,No,Blue,No,1,15,410734.3428,1
4860,1.7018378318373386,1662.03,0.061353811634339735,-0.008388007682344774,450.05,37.76,7.58,14.68,18.11,90.32,1.77,6.38,8.52,7.75,No,Yellow,No,2,36,482298.0464,1
4862,0.10029048909259208,1272.81,1.3054274026749997,-0.008388007682344774,869.23,33.62,9.09,8.48,26.87,92.28,1.04,5.23,10.0,6.29,No,White,Yes,2,8,445965.1743,1
4864,-0.06270240587287099,897.6,-0.42151410297057423,0.9702128885912258,567.27,57.64,6.38,30.06,18.81,87.93,1.63,2.96,7.25,8.1,No,Blue,No,2,49,386701.8022,1
4867,0.4016460962471028,1447.9,0.9791191836528339,-0.008388007682344774,353.04,26.63,7.65,2.97,23.98,89.82,1.91,6.72,5.54,7.79,No,Red,No,2,40,748499.3934,1
4868,0.8506398611071389,915.19,1.2675766780846511,-0.008388007682344774,426.52,62.33,6.01,33.73,7.33,97.68,2.76,5.1,4.75,6.28,Yes,Yellow,No,1,13,348145.7524,1
4870,0.7459895647900496,1134.09,1.7832881747399514,0.9702128885912258,313.09,48.32,9.0,80.35,19.63,93.26,0.12,5.15,4.76,6.36,Yes,Green,No,1,11,474472.5611,1
4872,0.3090922754526057,1092.67,-0.06740735758719654,0.9702128885912258,963.26,21.94,10.0,61.41,15.54,88.35,1.97,8.83,1.88,4.36,No,White,No,1,3,314066.6652,1
4875,1.0274072008218411,1578.04,-0.5072038107865522,0.9702128885912258,162.12,22.54,7.9,53.82,3.23,96.75,0.88,6.26,3.89,0.83,Yes,Yellow,Yes,1,16,444908.2379,1
4879,3.9915252974683955,2336.49,0.2635966577752037,0.9702128885912258,217.7,28.77,9.97,10.4,5.06,99.9,1.77,8.52,10.0,10.0,No,Blue,No,1,21,648019.6787,1
4882,0.9171529971080772,1663.86,-0.7575022549237042,-0.008388007682344774,648.92,60.44,6.17,57.58,29.26,93.23,2.19,5.2,7.91,7.56,No,Blue,Yes,1,15,357282.6984,1
4889,0.4071474182523081,1392.8,-0.7133655150757723,-0.008388007682344774,483.84,33.74,7.23,94.44,35.72,99.9,0.98,5.23,9.71,9.08,Yes,Yellow,Yes,1,16,364008.3212,1
4891,0.3146103326383599,1152.85,0.4624688399628324,-0.008388007682344774,56.09,40.22,4.81,66.99,15.07,91.85,2.6,5.47,9.02,4.49,No,Red,Yes,2,35,449518.9726,1
4894,1.0051470332708903,797.2,0.01362685340761292,0.9702128885912258,548.33,2.99,8.47,31.22,19.53,91.46,1.7,6.69,7.3,6.31,No,Red,No,1,23,321578.2662,1
4896,0.12186689299412747,993.55,-0.6331063818912387,0.9702128885912258,449.7,49.19,7.85,22.9,13.54,97.35,1.61,4.74,5.11,5.55,No,Green,No,1,14,476704.8981,1
4897,3.2812026927647944,1931.09,0.9818571351829061,1.9488137848647964,1132.38,8.75,10.0,6.37,28.01,97.73,1.38,6.76,6.53,9.42,No,Red,No,1,14,581053.9082,1
4899,0.4710508103966848,1761.01,-0.013087554472938447,-0.9869889039559153,453.55,37.47,7.28,19.79,31.34,96.28,1.69,5.54,8.48,8.34,No,Blue,No,1,6,478954.7229,1
4902,0.20745058434396907,1016.22,0.46615052465400253,-0.008388007682344774,495.89,57.61,6.3,90.83,26.96,89.03,1.89,5.11,3.68,4.22,No,Red,No,1,11,207703.9383,1
4905,0.28096477024989175,1934.49,0.12749313875374693,-0.008388007682344774,227.09,66.53,5.76,35.68,8.88,89.48,1.69,5.81,6.07,8.58,No,Green,No,1,8,412625.2156,1
4906,0.9096543442902996,1388.44,-0.8189557311853338,0.9702128885912258,606.26,5.27,7.18,48.47,5.62,81.13,2.06,5.91,6.29,8.92,No,Green,Yes,1,6,326300.5592,1
4908,0.6162703089745097,731.37,0.9964871645507207,1.9488137848647964,356.93,32.57,6.06,30.85,20.15,88.54,1.66,3.72,1.24,3.43,No,Yellow,Yes,1,15,381233.1808,1
4912,0.4052778461921253,956.73,0.7065572725699956,0.9702128885912258,726.06,7.56,9.87,25.82,11.36,94.44,0.53,6.42,3.5,4.6,Yes,Blue,Yes,1,14,520121.5949,1
4915,0.6029221065434739,1112.53,0.5918778566307655,0.9702128885912258,646.41,68.92,7.46,46.19,4.67,91.94,2.44,4.56,1.52,6.43,Yes,White,Yes,1,14,346051.8053,1
4916,1.0302273224799137,1629.07,0.3577606883039241,-0.008388007682344774,363.24,22.94,10.0,18.97,32.5,93.32,1.58,5.53,10.0,10.0,No,Blue,No,2,22,367097.1943,1
4917,2.0113982718105126,1269.88,-0.281623665911743,0.9702128885912258,398.28,37.55,8.86,21.65,4.05,90.08,0.94,6.57,8.5,5.32,No,Blue,No,1,15,612606.1311,1
4918,1.2634672426001188,766.24,2.4011947341264968,1.9488137848647964,80.41,59.51,8.11,66.22,20.85,90.71,1.42,7.19,10.0,8.84,No,Red,No,1,9,429167.0756,1
4926,-0.08068637584964719,1773.82,-1.1878277437103808,-0.008388007682344774,1098.59,35.99,7.25,13.8,19.23,93.02,1.31,4.14,5.94,3.19,No,Red,No,2,37,250841.1567,1
4933,1.2409683147011004,1743.48,-0.0024534704538816685,-0.008388007682344774,530.95,15.05,10.0,5.49,16.15,99.06,0.67,6.57,9.37,8.41,Yes,Red,No,1,22,403011.4475,1
4937,1.217695799252039,1195.37,-1.1878277437103808,-0.008388007682344774,520.99,17.63,8.75,84.16,27.86,99.9,0.68,6.22,8.71,7.89,Yes,White,Yes,1,15,329710.7327,0
4940,1.1115276087402974,1275.93,0.5711591961835885,-0.008388007682344774,480.66,5.58,7.83,44.22,3.7,99.68,1.74,7.08,6.9,5.33,Yes,Blue,No,1,10,470642.6979,1
4941,0.03191291013455854,586.41,-0.23550320179175088,-0.008388007682344774,538.83,50.89,6.52,9.11,27.44,91.02,1.83,3.53,7.99,4.52,No,Green,No,1,14,252828.2522,1
4942,0.3086563376511704,921.51,0.7621929744052328,-0.008388007682344774,276.07,17.41,6.57,9.81,19.96,92.36,0.73,6.39,9.24,7.7,No,White,Yes,1,22,284990.1965,1
4948,-0.12907383491781516,1582.74,-1.097425397431338,-0.008388007682344774,357.83,2.33,9.43,53.84,18.27,94.0,2.11,7.67,3.92,8.12,Yes,Blue,No,1,14,223989.3503,1
4950,-0.10632962640997491,721.96,2.0785689914025713,-0.9869889039559153,745.87,46.48,6.25,67.08,3.96,92.85,1.11,4.79,3.37,5.12,No,Green,No,1,27,292796.9504,0
4952,1.0388802672279713,1056.76,0.6976674821307998,0.9702128885912258,231.74,53.28,6.68,50.78,12.66,97.87,0.81,5.34,4.71,3.61,No,Green,No,1,8,314508.3261,1
4956,1.4615814358781167,1145.69,-0.28897308978120767,0.9702128885912258,838.22,37.55,7.69,85.09,20.07,89.15,0.68,10.0,7.96,9.81,No,White,No,1,18,459830.0903,1
4958,0.16375873657520865,776.1,1.183699610824988,0.9702128885912258,621.49,19.34,9.49,2.02,19.35,87.03,1.15,4.77,10.0,7.35,No,White,No,1,16,471855.0206,1
4959,2.096785209247569,1343.68,0.5323476201917261,0.9702128885912258,875.41,41.84,5.47,6.12,36.2,85.17,0.93,4.09,2.14,5.12,No,Green,No,1,14,443025.5258,1
4962,1.6323431905657604,969.98,1.3572601548548835,0.9702128885912258,172.29,20.63,7.97,57.68,0.36,94.85,1.53,7.32,5.1,6.13,No,White,No,1,18,586475.9292,1
4964,0.44794567472277125,1433.79,1.25472038084078,0.9702128885912258,760.96,31.27,7.21,9.39,51.55,82.45,1.44,7.45,5.07,6.42,No,White,Yes,1,9,473123.4682,1
4965,-0.06970221712143557,571.99,0.8826205127976008,0.9702128885912258,1014.71,41.72,5.56,6.24,6.36,92.97,1.75,4.06,3.89,6.66,Yes,Green,Yes,1,16,217908.7738,1
4966,1.7613470603662518,1559.54,1.50390820130883,-0.008388007682344774,556.99,41.23,7.81,76.91,16.29,93.74,1.92,7.17,7.43,4.08,No,Yellow,No,1,16,638732.4929,1
4970,2.7764346080903892,1526.27,1.614524025190641,1.9488137848647964,670.2,43.73,8.79,37.84,21.98,95.42,1.94,6.34,8.42,5.81,Yes,Green,Yes,1,22,587826.2903,1
4971,-0.04284829911513577,827.92,-1.1878277437103808,-0.008388007682344774,10.11,27.52,7.27,102.34,31.17,98.46,0.78,4.98,8.05,5.88,No,Blue,No,2,41,227409.7713,1
4972,-0.02938320214720874,1720.35,-0.34254238430090356,-0.008388007682344774,572.07,5.05,7.54,61.43,28.29,96.75,1.74,6.27,5.31,6.58,No,Yellow,No,1,11,415678.0832,1
4973,0.4885656705539804,1175.56,1.775580027932518,-1.9655898002294858,701.66,25.38,7.66,38.57,4.99,86.0,1.15,6.52,7.53,7.41,No,Red,No,2,31,278000.6432,1
4974,1.2771306218230254,1228.57,0.5851297265728298,-0.008388007682344774,347.97,38.93,4.32,94.68,15.2,95.23,1.95,6.88,10.0,8.39,No,Yellow,Yes,1,14,423225.6039,1
4979,0.36444286888638044,691.76,0.23904775297691455,0.9702128885912258,772.17,0.9,6.66,52.8,34.03,83.77,0.97,3.69,9.03,5.26,No,White,Yes,1,18,372903.1066,0
4980,0.1926681369832522,938.82,-1.028583930077816,-0.9869889039559153,484.13,25.48,5.71,73.06,7.16,87.58,1.65,2.66,5.45,5.87,No,Red,Yes,1,8,205630.1056,1
4982,2.1091959685307096,1333.3,0.6777224139182971,-0.008388007682344774,564.93,40.56,9.87,23.59,8.38,90.76,1.17,7.81,10.0,8.67,No,White,No,1,15,474642.7176,1
4983,0.5599024123510018,1453.4,0.7182553772790788,0.9702128885912258,184.76,15.44,6.95,9.37,30.21,96.46,0.96,5.35,7.26,8.1,No,Blue,Yes,2,41,410829.9114,1
4984,0.3599186683230387,1569.85,1.091946127761714,-0.9869889039559153,559.7,34.59,10.0,39.4,12.65,94.43,0.89,4.83,3.72,2.74,No,Green,No,1,18,329603.6887,0
4986,0.03446202642099878,709.99,0.042393851175792995,0.9702128885912258,990.54,34.29,6.29,8.96,21.73,98.13,1.71,5.3,7.16,4.78,No,White,No,2,16,192774.3811,1
4988,1.8431926284883575,1375.64,1.383312150348879,-0.008388007682344774,700.64,64.46,6.91,72.34,28.17,95.76,2.18,7.37,8.07,7.76,No,Red,No,1,19,394412.6593,1
4990,0.2551358317734036,1319.52,-1.1878277437103808,0.9702128885912258,259.5,38.04,5.33,112.52,4.43,88.62,1.78,5.6,6.27,6.35,Yes,Blue,Yes,1,26,326967.6978,1
4991,1.750155816265206,1676.09,0.9286066577858946,-0.9869889039559153,205.94,36.22,9.76,43.21,5.19,92.69,0.44,6.21,2.09,6.17,No,Blue,Yes,1,10,560261.3538,1
4993,-0.02239054314055011,1247.77,0.11132892239075463,-0.008388007682344774,132.9,27.37,9.03,11.2,27.03,89.12,1.44,6.24,5.26,6.05,Yes,Green,No,1,14,259447.0744,1
4994,-0.15107197735617509,1219.82,1.5065967246414915,0.9702128885912258,534.57,21.92,8.44,77.86,32.93,89.46,0.76,6.97,1.19,2.19,No,White,No,1,4,437429.6405,0
4995,0.30536051265898895,1296.17,-0.5628354726960537,-0.008388007682344774,737.3,28.4,6.74,26.85,26.64,99.9,1.17,3.95,5.64,3.47,No,White,No,1,12,250872.9362,1
4997,0.35616982205999825,1484.71,1.0348872864949465,-0.008388007682344774,717.94,31.7,7.36,15.61,25.33,92.7,1.24,3.84,6.83,6.32,No,White,No,1,14,522584.6232,1
5001,-0.1421120975430457,1064.7,1.261668055723289,-1.9655898002294858,853.17,35.88,5.22,12.7,21.35,94.9,1.18,4.21,8.19,7.12,No,Blue,No,1,22,179523.6945,1
5002,-0.03437359303016976,1087.43,0.7626966569757657,0.9702128885912258,356.66,40.43,7.93,24.22,23.74,96.28,0.81,4.9,2.86,7.68,No,Green,No,2,21,394798.8992,0
5003,0.11358287073954706,1486.63,0.6966316464320157,0.9702128885912258,1054.01,21.19,3.98,29.77,4.57,91.73,1.58,4.8,4.03,5.16,Yes,Red,No,1,13,437086.2111,1
